longitude	latitude	speed
-122.662178	45.522927	9.2
-122.662005	45.522928	2.4
-122.661772	45.522932	0.475
-122.661305	45.522935	7.2
-122.66081	45.522937	7.8
-122.660293	45.522942	8
-122.659748	45.522945	8.4
-122.65915	45.522932	9.2
-122.658578	45.522927	8.8
-122.65811	45.522917	7.2
-122.657897	45.522908	3
-122.655395	45.522927	7.8
-122.654853	45.522927	8.6
-122.654263	45.522912	9
-122.652998	45.522913	3.8
-122.652423	45.522918	8.8
-122.651792	45.522902	9.8
-122.651118	45.522903	10.6
-122.650393	45.522903	11.2
-122.649668	45.522867	11.2
-122.648928	45.522873	11.4
-122.648192	45.522873	11.4
-122.647463	45.522872	11.2
-122.646738	45.522867	11.2
-122.646142	45.52285	9
-122.645757	45.52284	5.8
-122.644528	45.522848	2.1555555555555554
-122.64384	45.522848	10.6
-122.643143	45.522843	10.8
-122.64247	45.52284	10.2
-122.641872	45.522837	9.4
-122.641225	45.522835	10
-122.640568	45.522833	10.2
-122.640047	45.52283	7.8
-122.63951	45.52283	8.6
-122.638788	45.522835	11
-122.63812	45.522835	10.2
-122.637647	45.52283	7.2
-122.637477	45.522828	2.2
-122.63746	45.522825	0.1
-122.637163	45.52282	4.8
-122.636947	45.52281	2.8
-122.63612	45.522823	3.4
-122.635322	45.522822	12.6
-122.634508	45.522822	12.6
-122.63362	45.52282	13.8
-122.632783	45.522817	12.8
-122.631978	45.522808	12.4
-122.631198	45.5228	12.2
-122.630365	45.522807	13
-122.629607	45.522808	11.4
-122.629057	45.522803	8.2
-122.628173	45.522815	2.8
-122.627545	45.522838	9.8
-122.626852	45.5229	11
-122.626125	45.523012	11.6
-122.62539	45.523167	11.8
-122.624665	45.523337	11.8
-122.62402	45.523453	10
-122.623558	45.523493	7
-122.62329	45.523482	3.8
-122.622357	45.523453	0.8941176470588236
-122.621718	45.523375	10
-122.621043	45.523237	11
-122.620372	45.523113	10.6
-122.619735	45.522902	11
-122.619042	45.52274	11.4
-122.618267	45.522808	12.2
-122.617502	45.52302	12.8
-122.616708	45.523093	12.4
-122.616005	45.523093	10.6
-122.615465	45.52305	8
-122.615172	45.522972	4.4
-122.614962	45.522915	1
-122.614562	45.52286	6.2
-122.614363	45.522853	2.6
-122.61319	45.52288	3.88
-122.612392	45.522878	12.4
-122.61165	45.522878	11.4
-122.610918	45.52288	11.2
-122.61031	45.522857	9
-122.610022	45.522847	3.8
-122.608728	45.522875	4.28
-122.60792	45.522875	12.4
-122.607125	45.52287	12.4
-122.606322	45.52287	12.4
-122.605528	45.522868	12.4
-122.604723	45.52287	12.4
-122.603228	45.522863	11.4
-122.602705	45.522837	7.6
-122.602505	45.52282	2.4
-122.602358	45.522817	0.6
-122.601917	45.522817	7
-122.601372	45.522845	8.8
-122.600637	45.522855	11.8
-122.599757	45.52285	13.8
-122.598778	45.522838	12.166666666666666
-122.598225	45.52286	6.5
-122.59816	45.522872	0.75
-122.597435	45.523028	2.5384615384615383
-122.596523	45.523093	12.166666666666666
-122.595482	45.523098	13.333333333333334
-122.594247	45.52311	10.11111111111111
-122.594035	45.523112	2
-122.593983	45.523113	0.23333333333333334
-122.593553	45.52312	7.4
-122.592973	45.523133	9.2
-122.592257	45.523135	11.4
-122.591527	45.523102	11
-122.590818	45.523103	11.2
-122.590062	45.523098	11.8
-122.589288	45.523095	11.8
-122.588545	45.5231	11.4
-122.587863	45.52304	10.6
-122.587262	45.522857	10.2
-122.586535	45.522837	11.6
-122.585752	45.522832	12
-122.584998	45.522827	11.8
-122.584202	45.52282	12.2
-122.583478	45.522807	11
-122.582867	45.522793	9
-122.582595	45.522785	3.2
-122.58191	45.522782	2
-122.581313	45.522777	9.2
-122.580697	45.522773	7.6
-122.580132	45.522768	8.8
-122.579683	45.522758	8
-122.578525	45.522757	0.5666666666666667
-122.577758	45.522755	11.8
-122.57697	45.522748	12.2
-122.576148	45.52274	12.8
-122.575315	45.522735	12.8
-122.574472	45.52273	13
-122.573582	45.522745	14
-122.572703	45.52274	13.4
-122.571833	45.522735	13.6
-122.570965	45.52273	13.4
-122.570083	45.522717	13.6
-122.569183	45.522693	14
-122.568242	45.522688	14.6
-122.567287	45.522682	14.8
-122.566395	45.522682	13.8
-122.565542	45.522678	13.2
-122.564733	45.52267	12.4
-122.563973	45.522642	11.8
-122.563262	45.522605	11
-122.56255	45.522593	11
-122.561755	45.522585	12.4
-122.560857	45.522577	13.8
-122.56002	45.522568	13
-122.559292	45.522565	11.2
-122.558693	45.522563	9.2
-122.558382	45.52252	5
-122.558328	45.522232	6.4
-122.558355	45.521732	11
-122.558383	45.521187	12
-122.558408	45.520642	11.8
-122.558372	45.520083	12.4
-122.558328	45.519588	10.8
-122.558343	45.519302	6.2
-122.558352	45.519235	1.4
-122.55836	45.519195	0.2
-122.558372	45.518927	5.8
-122.558383	45.518555	8.2
-122.558342	45.518345	4.6
-122.558115	45.518283	3.8
-122.557878	45.518282	3.4
-122.55778	45.518285	1.4
-122.557273	45.518287	8
-122.556678	45.518285	9
-122.556083	45.518283	9.2
-122.555492	45.518283	9
-122.554753	45.518318	11.4
-122.55402	45.51842	11.6
-122.553425	45.51856	9.6
-122.553108	45.518647	5.2
-122.55212	45.518937	3.32
-122.551413	45.51895	11
-122.550663	45.518943	11.6
-122.549887	45.51893	12
-122.549088	45.51892	12.4
-122.548292	45.518913	12.2
-122.547502	45.518917	12.2
-122.546745	45.518922	11.8
-122.545985	45.518928	11.6
-122.545202	45.518932	12.2
-122.544443	45.518935	11.6
-122.543742	45.518938	10.8
-122.54306	45.518945	10.6
-122.542485	45.518948	8.8
-122.542028	45.518953	7
-122.541642	45.518957	6
-122.541233	45.518957	6.2
-122.540783	45.518957	7
-122.540525	45.518958	3.8
-122.540522	45.518958	0
-122.540522	45.518958	0
-122.54051	45.518958	0.5
-122.540412	45.518958	1.6
-122.540385	45.518958	0.05
-122.540362	45.518958	0.2
-122.540362	45.518958	1
-122.540315	45.518957	0.75
-122.540213	45.518957	1.6
